form_row_id,contract_filename,contract_id,question_id,question_text,answer_type,answer,normalized_at
16,Contract__21.pdf,contract__21,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,"Promptly following the date hereof, Contractor shall prepare and submit for Owner’s Designated Representative’s and Design Professional’s information a Contractor’s construction schedule for the Work. The schedule shall not exceed time limits currently set forth in the Contract Documents, shall be revised at appropriate intervals as required by the conditions of the Work and Project and as specifically set forth in the Contract Documents, shall be related to the entire Project to the extent required by the Contract Documents, and shall provide for expeditious and practicable execution of the Work.",2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,Reference Article 4 - Substantial completion shall be achieved per GMP Schedule milestone.,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,Article 2.6.F & Article 4.2,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,identify critical path and deadlines for submittals on the critical path,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,See 4.3,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,"§ 3.3.1 Subject to adjustments of the Contract Time as provided in the Contract Documents, the Contractor shall achieve Substantial Completion of the entire Work: Not later than Two Hundred Forty Seven (247) calendar days from the date of commencement of the Work. § 3.10.3 The Contractor shall perform the Work in general accordance with the most recent schedules submitted to the Owner and Architect. § 6.1.3 The Owner shall provide for coordination of the activities of the Owner’s own forces and of each Separate Contractor with the Work of the Contractor, who shall cooperate with them. The Contractor shall participate with any Separate Contractors and the Owner in reviewing their construction schedules. The Contractor shall make any revisions to its construction schedule deemed necessary after a joint review and mutual agreement. The construction schedules shall then constitute the schedules to be used by the Contractor, Separate Contractors, and the Owner until subsequently revised.",2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,"20.3 Supplier shall deliver to Company a revised Work Schedule every month or as otherwise requested by Company Representative, contrasting the initial Work Schedule and the actual progress of the Work. 20.4 Company reserves the right to modify any portion of the Work Schedule. Supplier shall promptly modify the Work Schedule as necessary to reflect said Company modifications. Company makes no representation that Supplier will be able to commence, prosecute, or complete the Work in accordance with any schedule. 20.5 The projected sequencing of the Work shown in the Work Schedule may be modified by Supplier, at no cost to Company, if such modifications do not adversely affect the work of Other Suppliers, or the achievement of the Scheduled Completion Date or any Milestone Date, provided however that Supplier shall inform Company of such modifications and obtain Company's prior written approval, which shall not be unreasonably withheld.",2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,"The schedule shall contain detail appropriate for the Project, including (I) the date of commencement of the Work, interim schedule milestone dates, and the date of Substantial Completion; (2) an apportionment of the Work by construction activity; and (3) the time required for completion of each portion of the Work. The schedule shall provide for the orderly progression of the Work to completion and shall not exceed time limits current under the Contract Documents. The schedule shall be revised at appropriate intervals as required by the conditions of the Work and Project.",2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,"20.3 Supplier shall deliver to Company a revised Work Schedule every month or as otherwise requested by Company Representative, contrasting the initial Work Schedule and the actual progress of the Work. 20.4 Company reserves the right to modify any portion of the Work Schedule. Supplier shall promptly modify the Work Schedule as necessary to reflect said Company modifications. Company makes no representation that Supplier will be able to commence, prosecute, or complete the Work in accordance with any schedule. 20.5 The projected sequencing of the Work shown in the Work Schedule may be modified by Supplier, at no cost to Company, if such modifications do not adversely affect the work of Other Suppliers, or the achievement of the Scheduled Completion Date or any Milestone Date, provided however that Supplier shall inform Company of such modifications and obtain Company's prior written approval, which shall not be unreasonably withheld.",2026-01-25T19:55:50
1,,nan,Q_what_are_the_schedule_requirements_terms_condition_82dcf987,What are the Schedule Requirements Terms & Conditions?,text,WEF,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_what_is_the_daily_log_manpower_article_eb6cf54e,What is the Daily Log & Manpower Article #?,text,General Conditions 3.11.1.2,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_what_is_the_daily_log_manpower_article_eb6cf54e,What is the Daily Log & Manpower Article #?,text,A201 - 3.9.5,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_what_is_the_daily_log_manpower_article_eb6cf54e,What is the Daily Log & Manpower Article #?,text,3.3.2.4,2026-01-25T19:55:50
1,,nan,Q_what_is_the_daily_log_manpower_article_eb6cf54e,What is the Daily Log & Manpower Article #?,text,WEF,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_what_are_the_daily_log_manpower_terms_and_conditio_5debe6b0,What are the Daily Log & Manpower Terms and Conditions?,text,"Daily Log shall contain details of the weather conditions, materials delivered, work performed, operating hours, and the number of persons working on the project for each subcontractor (A201 - 3.3.4)",2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_what_are_the_daily_log_manpower_terms_and_conditio_5debe6b0,What are the Daily Log & Manpower Terms and Conditions?,text,Maintain record set of meeting minutes and daily log available to owner and submitted upon completion of work,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_what_are_the_daily_log_manpower_terms_and_conditio_5debe6b0,What are the Daily Log & Manpower Terms and Conditions?,text,Not stated,2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_what_are_the_daily_log_manpower_terms_and_conditio_5debe6b0,What are the Daily Log & Manpower Terms and Conditions?,text,"Clause L3, number 7 - page 215 Monthly cash flow and manpower reports that compare an approved baseline to actual and projected cash flows and manpower forecasts. Also, include an explanation of the cause for any variance between the actual/current projections and the baseline.",2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_what_are_the_daily_log_manpower_terms_and_conditio_5debe6b0,What are the Daily Log & Manpower Terms and Conditions?,text,"A133 2.3.2.7 The Construction Manager shall record the progress of the Project. On a monthly basis, or otherwise as agreed to by the Owner, the Construction Manager shall submit written progress reports to the Owner and Architect, showing percentages of completion and other information required by the Owner. The Construction Manager shall also keep, and make available to the Owner and Architect, a daily log containing a record for each day of weather, portions of the Work in progress, number of workers on site, identification of equipment on site, problems that might affect progress of the work, accidents, injuries, and other information required by the Owner.",2026-01-25T19:55:50
